latitude,longitude
79129236@N00,View from Lookout Mountain,7150723,16,39.733544,-105.238403
20927506@N07,DSC_0339,7130617,15,39.820584,-105.066354
79129236@N00,Denver,5441492,16,39.867900,-104.987703
130344250@N07,MGJNY Eastbound,7150638,16,39.817469,-105.102889
130344250@N07,Light Power to the Rescue,7150693,16,39.847302,-105.166031
130344250@N07,Tying Down at Leyden,7150693,16,39.847300,-105.163623
130344250@N07,Can't Depart Yet,7150693,16,39.847141,-105.163700
26004180@N00,4thofJuly24 031,7122658,15,40.000152,-105.044896
26004180@N00,4thofJuly24 052,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 059,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 098,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 110,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 128,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 150,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 165,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 215,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 218,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 228,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 236,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 242,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 253,7174565,16,39.949292,-104.934110
26004180@N00,4thofJuly24 096,7174565,16,39.949292,-104.934110
79129236@N00,The Flatirons,5574991,16,39.977602,-105.276537
79129236@N00,The Flatirons,5574991,16,39.990697,-105.290070
79129236@N00,Views from the Flatirons,5574991,16,39.990677,-105.290062
79129236@N00,Views from the Flatirons,5574991,16,39.990291,-105.290445
79129236@N00,Hiking in the Flatirons,5574991,16,39.988347,-105.291953
79129236@N00,Hiking in the Flatirons,5574991,16,39.988333,-105.291939
