latitude,longitude
53952909063,22044177@N08,20240713-R62_0988,5576432,16,40.155638,-105.129075
53953107720,22044177@N08,20240713-R62_0980,5576432,16,40.155638,-105.129075
53952983034,22044177@N08,20240713-R62_1037,5576432,16,40.155638,-105.129075
53952982039,22044177@N08,20240713-R62_1078,5576432,16,40.155638,-105.129075
53952907563,22044177@N08,20240713-R62_1096,5576432,16,40.155638,-105.129075
53952907383,22044177@N08,20240713-R62_1099,5576432,16,40.155638,-105.129075
53952981259,22044177@N08,20240713-R62_1147,5576432,16,40.155638,-105.129075
53953105280,22044177@N08,20240713-R62_1169,5576432,16,40.155638,-105.129075
53952650371,22044177@N08,20240713-R62_1254,5576432,16,40.155638,-105.129075
53953104440,22044177@N08,20240713-R62_1260,5576432,16,40.155638,-105.129075
53952905573,22044177@N08,20240713-R62_1303,5576432,16,40.155638,-105.129075
53953104000,22044177@N08,20240713-R62_1311,5576432,16,40.155638,-105.129075
53953103045,22044177@N08,20240713-R62_1382,5576432,16,40.155638,-105.129075
53952904243,22044177@N08,20240713-R62_1401,5576432,16,40.155638,-105.129075
53952977989,22044177@N08,20240713-R62_1436,5576432,16,40.155638,-105.129075
53951754152,22044177@N08,20240713-R62_1445,5576432,16,40.155638,-105.129075
53951753957,22044177@N08,20240713-R62_1483,5576432,16,40.155638,-105.129075
53951753702,22044177@N08,20240713-R62_1516,5576432,16,40.155638,-105.129075
53952902993,22044177@N08,20240713-R62_1523,5576432,16,40.155638,-105.129075
53952647256,22044177@N08,20240713-R62_1538,5576432,16,40.155638,-105.129075
53951753372,22044177@N08,20240713-R62_1548,5576432,16,40.155638,-105.129075
53952646926,22044177@N08,20240713-R62_1562,5576432,16,40.155638,-105.129075
53953100665,22044177@N08,20240713-R62_1614,5576432,16,40.155638,-105.129075
53952646506,22044177@N08,20240713-R62_1615,5576432,16,40.155638,-105.129075
53951752432,22044177@N08,20240713-R62_1679,5576432,16,40.155638,-105.129075
53951752272,22044177@N08,20240713-R62_1704,5576432,16,40.155638,-105.129075
53952645906,22044177@N08,20240713-R62_1722,5576432,16,40.155638,-105.129075
53953100065,22044177@N08,20240713-R62_1741,5576432,16,40.155638,-105.129075
53952975919,22044177@N08,20240713-R62_1748,5576432,16,40.155638,-105.129075
53952975899,22044177@N08,20240713-R62_0821,5576432,16,40.155638,-105.129075
53951752052,22044177@N08,20240713-R62_1220,5576432,16,40.155638,-105.129075
53952954534,156013593@N08,20240823_185441,5579276,16,40.165324,-105.101256
53952623006,156013593@N08,20240823_170025,5579276,16,40.165380,-105.101275
53952937859,22044177@N08,R62_1424,5576432,16,40.155638,-105.129075
53952863213,22044177@N08,R62_1495,5576432,16,40.155638,-105.129075
53952861238,22044177@N08,R62_1650,5576432,16,40.155638,-105.129075
53951713247,22044177@N08,R62_1659,5576432,16,40.155638,-105.129075
53952861008,22044177@N08,R62_1669,5576432,16,40.155638,-105.129075
53952932159,22044177@N08,R62_1792,5576432,16,40.155638,-105.129075
53953056830,22044177@N08,R62_1869,5576432,16,40.155638,-105.129075
53951707572,22044177@N08,R62_2112,5576432,16,40.155638,-105.129075
53951707312,22044177@N08,R62_2118,5576432,16,40.155638,-105.129075
53952927884,22044177@N08,R62_2186,5576432,16,40.155638,-105.129075
53953053600,22044177@N08,R62_2193,5576432,16,40.155638,-105.129075
53951706157,22044177@N08,R62_2210,5576432,16,40.155638,-105.129075
53953053135,22044177@N08,R62_2244,5576432,16,40.155638,-105.129075
53952853508,22044177@N08,R62_2266,5576432,16,40.155638,-105.129075
53951703607,22044177@N08,R62_2514,5576432,16,40.155638,-105.129075
53951703267,22044177@N08,R62_2585,5576432,16,40.155638,-105.129075
53952924094,22044177@N08,R62_1805,5576432,16,40.155638,-105.129075
53952923984,22044177@N08,R62_2031,5576432,16,40.155638,-105.129075
53952847278,22044177@N08,R62_0761,5576432,16,40.155638,-105.129075
53953046080,22044177@N08,R62_0790,5576432,16,40.155638,-105.129075
53953045615,22044177@N08,R62_0892,5576432,16,40.155638,-105.129075
53951698172,22044177@N08,R62_0954,5576432,16,40.155638,-105.129075
53953045085,22044177@N08,R62_0974,5576432,16,40.155638,-105.129075
53952588681,22044177@N08,R62_1206,5576432,16,40.155638,-105.129075
53952588471,22044177@N08,R62_1230,5576432,16,40.155638,-105.129075
53952929188,22044177@N08,20240713-R62_1914,5576432,16,40.155638,-105.129075
53951779987,22044177@N08,20240713-R62_1924,5576432,16,40.155638,-105.129075
53953127830,22044177@N08,20240713-R62_1929,5576432,16,40.155638,-105.129075
53952928753,22044177@N08,20240713-R62_1936,5576432,16,40.155638,-105.129075
53952928553,22044177@N08,20240713-R62_1953,5576432,16,40.155638,-105.129075
53953003234,22044177@N08,20240713-R62_1965,5576432,16,40.155638,-105.129075
53953126980,22044177@N08,20240713-R62_1973,5576432,16,40.155638,-105.129075
53953126915,22044177@N08,20240713-R62_1984,5576432,16,40.155638,-105.129075
53953126745,22044177@N08,20240713-R62_2024,5576432,16,40.155638,-105.129075
53953126550,22044177@N08,20240713-R62_2010,5576432,16,40.155638,-105.129075
53953002684,22044177@N08,20240713-R62_2020,5576432,16,40.155638,-105.129075
53952927828,22044177@N08,20240713-R62_2021,5576432,16,40.155638,-105.129075
53953002474,22044177@N08,20240713-R62_2045,5576432,16,40.155638,-105.129075
53951778357,22044177@N08,20240713-R62_2052,5576432,16,40.155638,-105.129075
53953126160,22044177@N08,20240713-R62_2055,5576432,16,40.155638,-105.129075
53952927313,22044177@N08,20240713-R62_2068,5576432,16,40.155638,-105.129075
53951778032,22044177@N08,20240713-R62_2075,5576432,16,40.155638,-105.129075
53952671171,22044177@N08,20240713-R62_2092,5576432,16,40.155638,-105.129075
53953001709,22044177@N08,20240713-R62_2102,5576432,16,40.155638,-105.129075
53953001519,22044177@N08,20240713-R62_2114,5576432,16,40.155638,-105.129075
53952670856,22044177@N08,20240713-R62_2108,5576432,16,40.155638,-105.129075
53952926468,22044177@N08,20240713-R62_2142,5576432,16,40.155638,-105.129075
53953001189,22044177@N08,20240713-R62_2156,5576432,16,40.155638,-105.129075
53952926428,22044177@N08,20240713-R62_2154,5576432,16,40.155638,-105.129075
53953124920,22044177@N08,20240713-R62_2172,5576432,16,40.155638,-105.129075
53952670311,22044177@N08,20240713-R62_2184,5576432,16,40.155638,-105.129075
53952926243,22044177@N08,20240713-R62_2168,5576432,16,40.155638,-105.129075
53953000954,22044177@N08,20240713-R62_2196,5576432,16,40.155638,-105.129075
53953000814,22044177@N08,20240713-R62_2215,5576432,16,40.155638,-105.129075
53951776537,22044177@N08,20240713-R62_2264,5576432,16,40.155638,-105.129075
53953000339,22044177@N08,20240713-R62_2282,5576432,16,40.155638,-105.129075
53953000284,22044177@N08,20240713-R62_2295,5576432,16,40.155638,-105.129075
53952669206,22044177@N08,20240713-R62_2320,5576432,16,40.155638,-105.129075
53952924808,22044177@N08,20240713-R62_2356,5576432,16,40.155638,-105.129075
53952668846,22044177@N08,20240713-R62_2359,5576432,16,40.155638,-105.129075
53952668661,22044177@N08,20240713-R62_2390,5576432,16,40.155638,-105.129075
53952924438,22044177@N08,20240713-R62_2420,5576432,16,40.155638,-105.129075
53952999109,22044177@N08,20240713-R62_2436,5576432,16,40.155638,-105.129075
53952668271,22044177@N08,20240713-R62_2437,5576432,16,40.155638,-105.129075
53952668221,22044177@N08,20240713-R62_2450,5576432,16,40.155638,-105.129075
53952998799,22044177@N08,20240713-R62_2517,5576432,16,40.155638,-105.129075
53953122260,22044177@N08,20240713-R62_2557,5576432,16,40.155638,-105.129075
53952667766,22044177@N08,20240713-R62_2584,5576432,16,40.155638,-105.129075
53952667776,22044177@N08,20240713-R62_2578,5576432,16,40.155638,-105.129075
53952998234,22044177@N08,20240713-R62_2631,5576432,16,40.155638,-105.129075
53953121870,22044177@N08,20240713-R62_2672,5576432,16,40.155638,-105.129075
53952667301,22044177@N08,20240713-R62_2682,5576432,16,40.155638,-105.129075
53953121710,22044177@N08,20240713-R62_2700,5576432,16,40.155638,-105.129075
53952667001,22044177@N08,20240713-R62_2787,5576432,16,40.155638,-105.129075
53953121210,22044177@N08,20240713-R62_2800,5576432,16,40.155638,-105.129075
